Year,Cancer Type,Sex,Count
2010,Melanoma of the skin,Persons,247
2010,Melanoma of the skin,Persons,324
2010,Melanoma of the skin,Persons,451
2010,Melanoma of the skin,Persons,615
2010,Melanoma of the skin,Persons,757
2010,Melanoma of the skin,Persons,993
2010,Melanoma of the skin,Persons,1149
2010,Melanoma of the skin,Persons,1391
2010,Melanoma of the skin,Persons,1320
2010,Melanoma of the skin,Persons,1187
2010,Melanoma of the skin,Persons,1098
2010,Melanoma of the skin,Persons,981
2010,Melanoma of the skin,Persons,602
2010,Melanoma of the skin,Persons,255
2010,Melanoma of the skin,Persons,11499
2011,Melanoma of the skin,Persons,1
2011,Melanoma of the skin,Persons,3
2011,Melanoma of the skin,Persons,7
2011,Melanoma of the skin,Persons,38
2011,Melanoma of the skin,Persons,103
2011,Melanoma of the skin,Persons,213
2011,Melanoma of the skin,Persons,281
2011,Melanoma of the skin,Persons,467
2011,Melanoma of the skin,Persons,626
2011,Melanoma of the skin,Persons,782
2011,Melanoma of the skin,Persons,940
2011,Melanoma of the skin,Persons,1150
2011,Melanoma of the skin,Persons,1503
2011,Melanoma of the skin,Persons,1401
2011,Melanoma of the skin,Persons,1290
2011,Melanoma of the skin,Persons,990
2011,Melanoma of the skin,Persons,970
2011,Melanoma of the skin,Persons,599
2011,Melanoma of the skin,Persons,273
2011,Melanoma of the skin,Persons,11637
2012,Melanoma of the skin,Persons,1
2012,Melanoma of the skin,Persons,0
2012,Melanoma of the skin,Persons,3
2012,Melanoma of the skin,Persons,34
2012,Melanoma of the skin,Persons,113
2012,Melanoma of the skin,Persons,232
2012,Melanoma of the skin,Persons,335
2012,Melanoma of the skin,Persons,450
2012,Melanoma of the skin,Persons,658
2012,Melanoma of the skin,Persons,773
2012,Melanoma of the skin,Persons,1062
2012,Melanoma of the skin,Persons,1192
2012,Melanoma of the skin,Persons,1437
2012,Melanoma of the skin,Persons,1532
2012,Melanoma of the skin,Persons,1331
2012,Melanoma of the skin,Persons,1131
2012,Melanoma of the skin,Persons,929
2012,Melanoma of the skin,Persons,690
2012,Melanoma of the skin,Persons,330
2012,Melanoma of the skin,Persons,12233
2013,Melanoma of the skin,Persons,2
2013,Melanoma of the skin,Persons,2
2013,Melanoma of the skin,Persons,6
2013,Melanoma of the skin,Persons,35
2013,Melanoma of the skin,Persons,105
2013,Melanoma of the skin,Persons,230
2013,Melanoma of the skin,Persons,324
2013,Melanoma of the skin,Persons,460
2013,Melanoma of the skin,Persons,665
2013,Melanoma of the skin,Persons,802
2013,Melanoma of the skin,Persons,1079
2013,Melanoma of the skin,Persons,1206
2013,Melanoma of the skin,Persons,1473
2013,Melanoma of the skin,Persons,1672
2013,Melanoma of the skin,Persons,1419
2013,Melanoma of the skin,Persons,1254
2013,Melanoma of the skin,Persons,1069
2013,Melanoma of the skin,Persons,700
2013,Melanoma of the skin,Persons,359
2013,Melanoma of the skin,Persons,12862
2014,Melanoma of the skin,Persons,1
2014,Melanoma of the skin,Persons,0
2014,Melanoma of the skin,Persons,2
2014,Melanoma of the skin,Persons,35
2014,Melanoma of the skin,Persons,106
2014,Melanoma of the skin,Persons,203
2014,Melanoma of the skin,Persons,321
2014,Melanoma of the skin,Persons,425
2014,Melanoma of the skin,Persons,703
2014,Melanoma of the skin,Persons,830
2014,Melanoma of the skin,Persons,1137
2014,Melanoma of the skin,Persons,1190
2014,Melanoma of the skin,Persons,1459
2014,Melanoma of the skin,Persons,1788
2014,Melanoma of the skin,Persons,1447
2014,Melanoma of the skin,Persons,1319
2014,Melanoma of the skin,Persons,1105
2014,Melanoma of the skin,Persons,731
2014,Melanoma of the skin,Persons,386
2014,Melanoma of the skin,Persons,13188
2015,Melanoma of the skin,Persons,0
2015,Melanoma of the skin,Persons,1
2015,Melanoma of the skin,Persons,2
2015,Melanoma of the skin,Persons,24
2015,Melanoma of the skin,Persons,99
2015,Melanoma of the skin,Persons,226
2015,Melanoma of the skin,Persons,331
2015,Melanoma of the skin,Persons,420
2015,Melanoma of the skin,Persons,683
2015,Melanoma of the skin,Persons,863
2015,Melanoma of the skin,Persons,1114
2015,Melanoma of the skin,Persons,1272
2015,Melanoma of the skin,Persons,1570
2015,Melanoma of the skin,Persons,1849
2015,Melanoma of the skin,Persons,1667
2015,Melanoma of the skin,Persons,1436
2015,Melanoma of the skin,Persons,1024
2015,Melanoma of the skin,Persons,766
2015,Melanoma of the skin,Persons,371
2015,Melanoma of the skin,Persons,13718
2016,Melanoma of the skin,Persons,3
2016,Melanoma of the skin,Persons,0
2016,Melanoma of the skin,Persons,5
2016,Melanoma of the skin,Persons,35
2016,Melanoma of the skin,Persons,97
2016,Melanoma of the skin,Persons,240
2016,Melanoma of the skin,Persons,372
2016,Melanoma of the skin,Persons,496
2016,Melanoma of the skin,Persons,691
2016,Melanoma of the skin,Persons,931
2016,Melanoma of the skin,Persons,1094
2016,Melanoma of the skin,Persons,1401
2016,Melanoma of the skin,Persons,1634
2016,Melanoma of the skin,Persons,1992
2016,Melanoma of the skin,Persons,1763
2016,Melanoma of the skin,Persons,1446
2016,Melanoma of the skin,Persons,1100
2016,Melanoma of the skin,Persons,830
2016,Melanoma of the skin,Persons,395
2016,Melanoma of the skin,Persons,14525
2017,Melanoma of the skin,Persons,2
2017,Melanoma of the skin,Persons,0
2017,Melanoma of the skin,Persons,4
2017,Melanoma of the skin,Persons,32
2017,Melanoma of the skin,Persons,89
2017,Melanoma of the skin,Persons,208
2017,Melanoma of the skin,Persons,381
2017,Melanoma of the skin,Persons,464
2017,Melanoma of the skin,Persons,666
2017,Melanoma of the skin,Persons,939
2017,Melanoma of the skin,Persons,1131
2017,Melanoma of the skin,Persons,1523
2017,Melanoma of the skin,Persons,1616
2017,Melanoma of the skin,Persons,1949
2017,Melanoma of the skin,Persons,2030
2017,Melanoma of the skin,Persons,1532
2017,Melanoma of the skin,Persons,1167
2017,Melanoma of the skin,Persons,805
2017,Melanoma of the skin,Persons,424
2017,Melanoma of the skin,Persons,14962
2018,Melanoma of the skin,Persons,0
2018,Melanoma of the skin,Persons,1
2018,Melanoma of the skin,Persons,6
2018,Melanoma of the skin,Persons,33
2018,Melanoma of the skin,Persons,113
2018,Melanoma of the skin,Persons,209
2018,Melanoma of the skin,Persons,356
2018,Melanoma of the skin,Persons,491
2018,Melanoma of the skin,Persons,661
2018,Melanoma of the skin,Persons,964
2018,Melanoma of the skin,Persons,1135
2018,Melanoma of the skin,Persons,1460
2018,Melanoma of the skin,Persons,1708
2018,Melanoma of the skin,Persons,1904
2018,Melanoma of the skin,Persons,1996
2018,Melanoma of the skin,Persons,1621
2018,Melanoma of the skin,Persons,1185
2018,Melanoma of the skin,Persons,826
2018,Melanoma of the skin,Persons,454
2018,Melanoma of the skin,Persons,15123
2019,Melanoma of the skin,Persons,1
2019,Melanoma of the skin,Persons,2
2019,Melanoma of the skin,Persons,5
2019,Melanoma of the skin,Persons,35
2019,Melanoma of the skin,Persons,118
2019,Melanoma of the skin,Persons,200
2019,Melanoma of the skin,Persons,380
2019,Melanoma of the skin,Persons,492
2019,Melanoma of the skin,Persons,637
2019,Melanoma of the skin,Persons,939
2019,Melanoma of the skin,Persons,1139
2019,Melanoma of the skin,Persons,1449
2019,Melanoma of the skin,Persons,1752
2019,Melanoma of the skin,Persons,1979
2019,Melanoma of the skin,Persons,2188
2019,Melanoma of the skin,Persons,1750
2019,Melanoma of the skin,Persons,1281
2019,Melanoma of the skin,Persons,826
2019,Melanoma of the skin,Persons,453
2019,Melanoma of the skin,Persons,15626
2020,Melanoma of the skin,Persons,0
2020,Melanoma of the skin,Persons,1
2020,Melanoma of the skin,Persons,6
2020,Melanoma of the skin,Persons,29
2020,Melanoma of the skin,Persons,83
2020,Melanoma of the skin,Persons,201
2020,Melanoma of the skin,Persons,301
2020,Melanoma of the skin,Persons,424
2020,Melanoma of the skin,Persons,608
2020,Melanoma of the skin,Persons,842
2020,Melanoma of the skin,Persons,1053
2020,Melanoma of the skin,Persons,1340
2020,Melanoma of the skin,Persons,1575
2020,Melanoma of the skin,Persons,1894
2020,Melanoma of the skin,Persons,2107
2020,Melanoma of the skin,Persons,1680
2020,Melanoma of the skin,Persons,1276
2020,Melanoma of the skin,Persons,782
2020,Melanoma of the skin,Persons,484
2020,Melanoma of the skin,Persons,14686
2021,Melanoma of the skin,Persons,0
2021,Melanoma of the skin,Persons,0
2021,Melanoma of the skin,Persons,5
2021,Melanoma of the skin,Persons,31
2021,Melanoma of the skin,Persons,101
2021,Melanoma of the skin,Persons,183
2021,Melanoma of the skin,Persons,374
2021,Melanoma of the skin,Persons,520
2021,Melanoma of the skin,Persons,694
2021,Melanoma of the skin,Persons,996
2021,Melanoma of the skin,Persons,1238
2021,Melanoma of the skin,Persons,1532
2021,Melanoma of the skin,Persons,1866
2021,Melanoma of the skin,Persons,2157
2021,Melanoma of the skin,Persons,2481
2021,Melanoma of the skin,Persons,2031
2021,Melanoma of the skin,Persons,1422
2021,Melanoma of the skin,Persons,914
2021,Melanoma of the skin,Persons,505
2021,Melanoma of the skin,Persons,17050
2022,Melanoma of the skin,Persons,0
2022,Melanoma of the skin,Persons,1
2022,Melanoma of the skin,Persons,6
2022,Melanoma of the skin,Persons,32
2022,Melanoma of the skin,Persons,102
2022,Melanoma of the skin,Persons,176
2022,Melanoma of the skin,Persons,377
2022,Melanoma of the skin,Persons,527
2022,Melanoma of the skin,Persons,714
2022,Melanoma of the skin,Persons,997
2022,Melanoma of the skin,Persons,1283
2022,Melanoma of the skin,Persons,1536
2022,Melanoma of the skin,Persons,1917
2022,Melanoma of the skin,Persons,2219
2022,Melanoma of the skin,Persons,2524
2022,Melanoma of the skin,Persons,2241
2022,Melanoma of the skin,Persons,1499
2022,Melanoma of the skin,Persons,961
2022,Melanoma of the skin,Persons,515
2022,Melanoma of the skin,Persons,17627
2023,Melanoma of the skin,Persons,1
2023,Melanoma of the skin,Persons,1
2023,Melanoma of the skin,Persons,7
2023,Melanoma of the skin,Persons,35
2023,Melanoma of the skin,Persons,107
2023,Melanoma of the skin,Persons,175
2023,Melanoma of the skin,Persons,388
2023,Melanoma of the skin,Persons,537
2023,Melanoma of the skin,Persons,750
2023,Melanoma of the skin,Persons,1008
2023,Melanoma of the skin,Persons,1321
2023,Melanoma of the skin,Persons,1544
2023,Melanoma of the skin,Persons,1964
2023,Melanoma of the skin,Persons,2288
2023,Melanoma of the skin,Persons,2594
2023,Melanoma of the skin,Persons,2440
2023,Melanoma of the skin,Persons,1565
2023,Melanoma of the skin,Persons,1011
2023,Melanoma of the skin,Persons,521
2023,Melanoma of the skin,Persons,18257
2024,Melanoma of the skin,Persons,2
2024,Melanoma of the skin,Persons,2
2024,Melanoma of the skin,Persons,7
2024,Melanoma of the skin,Persons,38
2024,Melanoma of the skin,Persons,110
2024,Melanoma of the skin,Persons,171
2024,Melanoma of the skin,Persons,394
2024,Melanoma of the skin,Persons,543
2024,Melanoma of the skin,Persons,782
2024,Melanoma of the skin,Persons,1033
2024,Melanoma of the skin,Persons,1347
2024,Melanoma of the skin,Persons,1582
2024,Melanoma of the skin,Persons,2012
2024,Melanoma of the skin,Persons,2380
2024,Melanoma of the skin,Persons,2689
2024,Melanoma of the skin,Persons,2602
2024,Melanoma of the skin,Persons,1665
2024,Melanoma of the skin,Persons,1071
2024,Melanoma of the skin,Persons,534
2024,Melanoma of the skin,Persons,18964
2001,Non-melanoma skin cancer (rare types),Males,1
2001,Non-melanoma skin cancer (rare types),Males,0
2001,Non-melanoma skin cancer (rare types),Males,0
2001,Non-melanoma skin cancer (rare types),Males,2
2001,Non-melanoma skin cancer (rare types),Males,0
2001,Non-melanoma skin cancer (rare types),Males,1
2001,Non-melanoma skin cancer (rare types),Males,1
2001,Non-melanoma skin cancer (rare types),Males,2
2001,Non-melanoma skin cancer (rare types),Males,6
2001,Non-melanoma skin cancer (rare types),Males,14
2001,Non-melanoma skin cancer (rare types),Males,20
2001,Non-melanoma skin cancer (rare types),Males,15
2001,Non-melanoma skin cancer (rare types),Males,21
2001,Non-melanoma skin cancer (rare types),Males,35
2001,Non-melanoma skin cancer (rare types),Males,45
2001,Non-melanoma skin cancer (rare types),Males,68
2001,Non-melanoma skin cancer (rare types),Males,42
2001,Non-melanoma skin cancer (rare types),Males,38
2001,Non-melanoma skin cancer (rare types),Males,12
2001,Non-melanoma skin cancer (rare types),Males,323
2002,Non-melanoma skin cancer (rare types),Males,0
2002,Non-melanoma skin cancer (rare types),Males,0
2002,Non-melanoma skin cancer (rare types),Males,0
2002,Non-melanoma skin cancer (rare types),Males,0
2002,Non-melanoma skin cancer (rare types),Males,1
2002,Non-melanoma skin cancer (rare types),Males,4
2002,Non-melanoma skin cancer (rare types),Males,1
2002,Non-melanoma skin cancer (rare types),Males,4
2002,Non-melanoma skin cancer (rare types),Males,7
2002,Non-melanoma skin cancer (rare types),Males,9
2002,Non-melanoma skin cancer (rare types),Males,15
2002,Non-melanoma skin cancer (rare types),Males,23
2002,Non-melanoma skin cancer (rare types),Males,22
2002,Non-melanoma skin cancer (rare types),Males,27
2002,Non-melanoma skin cancer (rare types),Males,56
2002,Non-melanoma skin cancer (rare types),Males,61
2002,Non-melanoma skin cancer (rare types),Males,65
2002,Non-melanoma skin cancer (rare types),Males,34
2002,Non-melanoma skin cancer (rare types),Males,13
2002,Non-melanoma skin cancer (rare types),Males,342
2003,Non-melanoma skin cancer (rare types),Males,0
2003,Non-melanoma skin cancer (rare types),Males,0
2003,Non-melanoma skin cancer (rare types),Males,1
2003,Non-melanoma skin cancer (rare types),Males,2
2003,Non-melanoma skin cancer (rare types),Males,0
2003,Non-melanoma skin cancer (rare types),Males,1
2003,Non-melanoma skin cancer (rare types),Males,1
2003,Non-melanoma skin cancer (rare types),Males,6
2003,Non-melanoma skin cancer (rare types),Males,7
2003,Non-melanoma skin cancer (rare types),Males,12
2003,Non-melanoma skin cancer (rare types),Males,20
2003,Non-melanoma skin cancer (rare types),Males,23
2003,Non-melanoma skin cancer (rare types),Males,29
2003,Non-melanoma skin cancer (rare types),Males,33
2003,Non-melanoma skin cancer (rare types),Males,44
2003,Non-melanoma skin cancer (rare types),Males,50
2003,Non-melanoma skin cancer (rare types),Males,54
2003,Non-melanoma skin cancer (rare types),Males,23
2003,Non-melanoma skin cancer (rare types),Males,11
2003,Non-melanoma skin cancer (rare types),Males,317
2004,Non-melanoma skin cancer (rare types),Males,0
2004,Non-melanoma skin cancer (rare types),Males,0
2004,Non-melanoma skin cancer (rare types),Males,0
2004,Non-melanoma skin cancer (rare types),Males,0
2004,Non-melanoma skin cancer (rare types),Males,2
2004,Non-melanoma skin cancer (rare types),Males,1
2004,Non-melanoma skin cancer (rare types),Males,3
2004,Non-melanoma skin cancer (rare types),Males,8
2004,Non-melanoma skin cancer (rare types),Males,8
2004,Non-melanoma skin cancer (rare types),Males,9
2004,Non-melanoma skin cancer (rare types),Males,12
2004,Non-melanoma skin cancer (rare types),Males,31
2004,Non-melanoma skin cancer (rare types),Males,28
2004,Non-melanoma skin cancer (rare types),Males,37
2004,Non-melanoma skin cancer (rare types),Males,49
2004,Non-melanoma skin cancer (rare types),Males,56
2004,Non-melanoma skin cancer (rare types),Males,60
2004,Non-melanoma skin cancer (rare types),Males,44
2004,Non-melanoma skin cancer (rare types),Males,19
2004,Non-melanoma skin cancer (rare types),Males,367
2005,Non-melanoma skin cancer (rare types),Males,0
2005,Non-melanoma skin cancer (rare types),Males,0
2005,Non-melanoma skin cancer (rare types),Males,0
2005,Non-melanoma skin cancer (rare types),Males,0
2005,Non-melanoma skin cancer (rare types),Males,0
2005,Non-melanoma skin cancer (rare types),Males,1
2005,Non-melanoma skin cancer (rare types),Males,1
2005,Non-melanoma skin cancer (rare types),Males,3
2005,Non-melanoma skin cancer (rare types),Males,4
2005,Non-melanoma skin cancer (rare types),Males,12
2005,Non-melanoma skin cancer (rare types),Males,13
2005,Non-melanoma skin cancer (rare types),Males,21
2005,Non-melanoma skin cancer (rare types),Males,23
2005,Non-melanoma skin cancer (rare types),Males,30
2005,Non-melanoma skin cancer (rare types),Males,36
2005,Non-melanoma skin cancer (rare types),Males,89
2005,Non-melanoma skin cancer (rare types),Males,62
2005,Non-melanoma skin cancer (rare types),Males,43
2005,Non-melanoma skin cancer (rare types),Males,16
2005,Non-melanoma skin cancer (rare types),Males,354
2006,Non-melanoma skin cancer (rare types),Males,0
2006,Non-melanoma skin cancer (rare types),Males,0
2006,Non-melanoma skin cancer (rare types),Males,2
2006,Non-melanoma skin cancer (rare types),Males,2
2006,Non-melanoma skin cancer (rare types),Males,1
2006,Non-melanoma skin cancer (rare types),Males,1
2006,Non-melanoma skin cancer (rare types),Males,2
2006,Non-melanoma skin cancer (rare types),Males,3
2006,Non-melanoma skin cancer (rare types),Males,4
2006,Non-melanoma skin cancer (rare types),Males,9
2006,Non-melanoma skin cancer (rare types),Males,14
2006,Non-melanoma skin cancer (rare types),Males,17
2006,Non-melanoma skin cancer (rare types),Males,31
2006,Non-melanoma skin cancer (rare types),Males,41
2006,Non-melanoma skin cancer (rare types),Males,55
2006,Non-melanoma skin cancer (rare types),Males,56
2006,Non-melanoma skin cancer (rare types),Males,78
2006,Non-melanoma skin cancer (rare types),Males,49
2006,Non-melanoma skin cancer (rare types),Males,16
2006,Non-melanoma skin cancer (rare types),Males,381
2007,Non-melanoma skin cancer (rare types),Males,0
2007,Non-melanoma skin cancer (rare types),Males,0
2007,Non-melanoma skin cancer (rare types),Males,0
2007,Non-melanoma skin cancer (rare types),Males,0
2007,Non-melanoma skin cancer (rare types),Males,1
2007,Non-melanoma skin cancer (rare types),Males,2
2007,Non-melanoma skin cancer (rare types),Males,1
2007,Non-melanoma skin cancer (rare types),Males,3
2007,Non-melanoma skin cancer (rare types),Males,7
2007,Non-melanoma skin cancer (rare types),Males,17
2007,Non-melanoma skin cancer (rare types),Males,21
2007,Non-melanoma skin cancer (rare types),Males,35
2007,Non-melanoma skin cancer (rare types),Males,38
2007,Non-melanoma skin cancer (rare types),Males,30
2007,Non-melanoma skin cancer (rare types),Males,50
2007,Non-melanoma skin cancer (rare types),Males,65
2007,Non-melanoma skin cancer (rare types),Males,73
2007,Non-melanoma skin cancer (rare types),Males,53
2007,Non-melanoma skin cancer (rare types),Males,20
2007,Non-melanoma skin cancer (rare types),Males,416
2008,Non-melanoma skin cancer (rare types),Males,1
2008,Non-melanoma skin cancer (rare types),Males,0
2008,Non-melanoma skin cancer (rare types),Males,0
2008,Non-melanoma skin cancer (rare types),Males,0
2008,Non-melanoma skin cancer (rare types),Males,0
2008,Non-melanoma skin cancer (rare types),Males,2
2008,Non-melanoma skin cancer (rare types),Males,4
2008,Non-melanoma skin cancer (rare types),Males,6
2008,Non-melanoma skin cancer (rare types),Males,5
2008,Non-melanoma skin cancer (rare types),Males,10
2008,Non-melanoma skin cancer (rare types),Males,11
2008,Non-melanoma skin cancer (rare types),Males,36
2008,Non-melanoma skin cancer (rare types),Males,30
2008,Non-melanoma skin cancer (rare types),Males,33
2008,Non-melanoma skin cancer (rare types),Males,70
2008,Non-melanoma skin cancer (rare types),Males,57
2008,Non-melanoma skin cancer (rare types),Males,56
2008,Non-melanoma skin cancer (rare types),Males,59
2008,Non-melanoma skin cancer (rare types),Males,22
2008,Non-melanoma skin cancer (rare types),Males,402
2009,Non-melanoma skin cancer (rare types),Males,0
2009,Non-melanoma skin cancer (rare types),Males,1
2009,Non-melanoma skin cancer (rare types),Males,0
2009,Non-melanoma skin cancer (rare types),Males,0
2009,Non-melanoma skin cancer (rare types),Males,0
2009,Non-melanoma skin cancer (rare types),Males,2
2009,Non-melanoma skin cancer (rare types),Males,2
2009,Non-melanoma skin cancer (rare types),Males,2
2009,Non-melanoma skin cancer (rare types),Males,6
2009,Non-melanoma skin cancer (rare types),Males,11
2009,Non-melanoma skin cancer (rare types),Males,15
2009,Non-melanoma skin cancer (rare types),Males,15
2009,Non-melanoma skin cancer (rare types),Males,37
2009,Non-melanoma skin cancer (rare types),Males,42
2009,Non-melanoma skin cancer (rare types),Males,72
2009,Non-melanoma skin cancer (rare types),Males,72
2009,Non-melanoma skin cancer (rare types),Males,85
2009,Non-melanoma skin cancer (rare types),Males,68
2009,Non-melanoma skin cancer (rare types),Males,16
2009,Non-melanoma skin cancer (rare types),Males,446
2010,Non-melanoma skin cancer (rare types),Males,0
2010,Non-melanoma skin cancer (rare types),Males,0
2010,Non-melanoma skin cancer (rare types),Males,0
2010,Non-melanoma skin cancer (rare types),Males,1
2010,Non-melanoma skin cancer (rare types),Males,1
2010,Non-melanoma skin cancer (rare types),Males,0
2010,Non-melanoma skin cancer (rare types),Males,2
2010,Non-melanoma skin cancer (rare types),Males,9
2010,Non-melanoma skin cancer (rare types),Males,7
2010,Non-melanoma skin cancer (rare types),Males,10
2010,Non-melanoma skin cancer (rare types),Males,10
2010,Non-melanoma skin cancer (rare types),Males,15
2010,Non-melanoma skin cancer (rare types),Males,42
2010,Non-melanoma skin cancer (rare types),Males,55
2010,Non-melanoma skin cancer (rare types),Males,60
2010,Non-melanoma skin cancer (rare types),Males,73
2010,Non-melanoma skin cancer (rare types),Males,86
2010,Non-melanoma skin cancer (rare types),Males,39
2010,Non-melanoma skin cancer (rare types),Males,24
2010,Non-melanoma skin cancer (rare types),Males,434
2011,Non-melanoma skin cancer (rare types),Males,0
2011,Non-melanoma skin cancer (rare types),Males,0
2011,Non-melanoma skin cancer (rare types),Males,0
2011,Non-melanoma skin cancer (rare types),Males,0
2011,Non-melanoma skin cancer (rare types),Males,1
2011,Non-melanoma skin cancer (rare types),Males,2
2011,Non-melanoma skin cancer (rare types),Males,0
2011,Non-melanoma skin cancer (rare types),Males,4
2011,Non-melanoma skin cancer (rare types),Males,8
2011,Non-melanoma skin cancer (rare types),Males,9
2011,Non-melanoma skin cancer (rare types),Males,11
2011,Non-melanoma skin cancer (rare types),Males,26
2011,Non-melanoma skin cancer (rare types),Males,40
2011,Non-melanoma skin cancer (rare types),Males,53
2011,Non-melanoma skin cancer (rare types),Males,59
2011,Non-melanoma skin cancer (rare types),Males,79
2011,Non-melanoma skin cancer (rare types),Males,74
2011,Non-melanoma skin cancer (rare types),Males,63
2011,Non-melanoma skin cancer (rare types),Males,23
2011,Non-melanoma skin cancer (rare types),Males,452
2012,Non-melanoma skin cancer (rare types),Males,0
2012,Non-melanoma skin cancer (rare types),Males,0
2012,Non-melanoma skin cancer (rare types),Males,1
2012,Non-melanoma skin cancer (rare types),Males,0
2012,Non-melanoma skin cancer (rare types),Males,3
2012,Non-melanoma skin cancer (rare types),Males,1
2012,Non-melanoma skin cancer (rare types),Males,1
2012,Non-melanoma skin cancer (rare types),Males,2
2012,Non-melanoma skin cancer (rare types),Males,4
2012,Non-melanoma skin cancer (rare types),Males,9
2012,Non-melanoma skin cancer (rare types),Males,12
2012,Non-melanoma skin cancer (rare types),Males,35
2012,Non-melanoma skin cancer (rare types),Males,45
2012,Non-melanoma skin cancer (rare types),Males,47
2012,Non-melanoma skin cancer (rare types),Males,58
2012,Non-melanoma skin cancer (rare types),Males,100
2012,Non-melanoma skin cancer (rare types),Males,77
2012,Non-melanoma skin cancer (rare types),Males,51
2012,Non-melanoma skin cancer (rare types),Males,32
2012,Non-melanoma skin cancer (rare types),Males,478
2013,Non-melanoma skin cancer (rare types),Males,0
2013,Non-melanoma skin cancer (rare types),Males,1
2013,Non-melanoma skin cancer (rare types),Males,1
2013,Non-melanoma skin cancer (rare types),Males,0
2013,Non-melanoma skin cancer (rare types),Males,0
2013,Non-melanoma skin cancer (rare types),Males,2
2013,Non-melanoma skin cancer (rare types),Males,2
2013,Non-melanoma skin cancer (rare types),Males,9
2013,Non-melanoma skin cancer (rare types),Males,6
2013,Non-melanoma skin cancer (rare types),Males,13
2013,Non-melanoma skin cancer (rare types),Males,19
2013,Non-melanoma skin cancer (rare types),Males,32
2013,Non-melanoma skin cancer (rare types),Males,49
2013,Non-melanoma skin cancer (rare types),Males,62
2013,Non-melanoma skin cancer (rare types),Males,73
2013,Non-melanoma skin cancer (rare types),Males,74
2013,Non-melanoma skin cancer (rare types),Males,121
2013,Non-melanoma skin cancer (rare types),Males,70
2013,Non-melanoma skin cancer (rare types),Males,41
2013,Non-melanoma skin cancer (rare types),Males,575
2014,Non-melanoma skin cancer (rare types),Males,0
2014,Non-melanoma skin cancer (rare types),Males,0
2014,Non-melanoma skin cancer (rare types),Males,0
2014,Non-melanoma skin cancer (rare types),Males,0
2014,Non-melanoma skin cancer (rare types),Males,1
2014,Non-melanoma skin cancer (rare types),Males,1
2014,Non-melanoma skin cancer (rare types),Males,1
2014,Non-melanoma skin cancer (rare types),Males,6
2014,Non-melanoma skin cancer (rare types),Males,8
2014,Non-melanoma skin cancer (rare types),Males,16
2014,Non-melanoma skin cancer (rare types),Males,26
2014,Non-melanoma skin cancer (rare types),Males,24
2014,Non-melanoma skin cancer (rare types),Males,54
2014,Non-melanoma skin cancer (rare types),Males,54
2014,Non-melanoma skin cancer (rare types),Males,92
2014,Non-melanoma skin cancer (rare types),Males,81
2014,Non-melanoma skin cancer (rare types),Males,82
2014,Non-melanoma skin cancer (rare types),Males,79
2014,Non-melanoma skin cancer (rare types),Males,36
2014,Non-melanoma skin cancer (rare types),Males,561
2015,Non-melanoma skin cancer (rare types),Males,0
2015,Non-melanoma skin cancer (rare types),Males,0
2015,Non-melanoma skin cancer (rare types),Males,0
2015,Non-melanoma skin cancer (rare types),Males,0
2015,Non-melanoma skin cancer (rare types),Males,2
2015,Non-melanoma skin cancer (rare types),Males,3
2015,Non-melanoma skin cancer (rare types),Males,4
2015,Non-melanoma skin cancer (rare types),Males,4
2015,Non-melanoma skin cancer (rare types),Males,7
2015,Non-melanoma skin cancer (rare types),Males,15
2015,Non-melanoma skin cancer (rare types),Males,14
2015,Non-melanoma skin cancer (rare types),Males,33
2015,Non-melanoma skin cancer (rare types),Males,41
2015,Non-melanoma skin cancer (rare types),Males,68
2015,Non-melanoma skin cancer (rare types),Males,73
2015,Non-melanoma skin cancer (rare types),Males,109
2015,Non-melanoma skin cancer (rare types),Males,94
2015,Non-melanoma skin cancer (rare types),Males,90
2015,Non-melanoma skin cancer (rare types),Males,41
2015,Non-melanoma skin cancer (rare types),Males,598
2016,Non-melanoma skin cancer (rare types),Males,0
2016,Non-melanoma skin cancer (rare types),Males,0
2016,Non-melanoma skin cancer (rare types),Males,1
2016,Non-melanoma skin cancer (rare types),Males,0
2016,Non-melanoma skin cancer (rare types),Males,0
2016,Non-melanoma skin cancer (rare types),Males,2
2016,Non-melanoma skin cancer (rare types),Males,0
2016,Non-melanoma skin cancer (rare types),Males,3
2016,Non-melanoma skin cancer (rare types),Males,9
2016,Non-melanoma skin cancer (rare types),Males,10
2016,Non-melanoma skin cancer (rare types),Males,16
2016,Non-melanoma skin cancer (rare types),Males,36
2016,Non-melanoma skin cancer (rare types),Males,43
2016,Non-melanoma skin cancer (rare types),Males,70
2016,Non-melanoma skin cancer (rare types),Males,83
2016,Non-melanoma skin cancer (rare types),Males,105
2016,Non-melanoma skin cancer (rare types),Males,107
2016,Non-melanoma skin cancer (rare types),Males,93
2016,Non-melanoma skin cancer (rare types),Males,60
2016,Non-melanoma skin cancer (rare types),Males,638
2017,Non-melanoma skin cancer (rare types),Males,0
2017,Non-melanoma skin cancer (rare types),Males,0
2017,Non-melanoma skin cancer (rare types),Males,0
2017,Non-melanoma skin cancer (rare types),Males,0
2017,Non-melanoma skin cancer (rare types),Males,2
2017,Non-melanoma skin cancer (rare types),Males,1
2017,Non-melanoma skin cancer (rare types),Males,3
2017,Non-melanoma skin cancer (rare types),Males,3
2017,Non-melanoma skin cancer (rare types),Males,10
2017,Non-melanoma skin cancer (rare types),Males,14
